question,answer,predicted,correct,latency_ms,response
"A 40-year-old woman comes to the physician because of a 2-week history of anal pain that occurs during defecation and lasts for several hours. She reports that she often strains during defecation and sees bright red blood on toilet paper after wiping. She typically has 3 bowel movements per week. Physical examination shows a longitudinal, perianal tear. This patient's symptoms are most likely caused by tissue injury in which of the following locations?",A,A,True,4798.9,"A) Posterior midline of the anal canal, distal to the pectinate line"
"A 35-year-old woman is brought to the emergency department by her coworkers after a sudden onset of vision loss. She is a lawyer and lost 3 cases in the past week. Yesterday, she experienced weakness and paralysis of her left wrist. Past medical history is significant for acid reflux. Physical examination reveals 2/4 in reflexes and 5/5 in muscular strength in all extremities. She appears indifferent to her current situation and presents with a flat affect. Slurring of words is absent. CT without contrast and MRI of the brain are unremarkable. Which of the following is the most likely diagnosis?",D,C,False,2771.1,C) Major depressive disorder
"A 23-year-old woman is brought to the emergency department 30 minutes after stepping on a piece of broken glass. Physical examination shows a 3-cm, ragged laceration on the plantar aspect of the left foot. The physician uses hydrogen peroxide to clean the wound. Which of the following is the most likely mechanism of action of this disinfectant?",C,C,True,2633.5,C) Formation of free radicals
"A 3-year-old boy is brought to the emergency room by his mother with fever and difficulty breathing after receiving the BCG vaccine. He has never had a reaction to a vaccine before. He has a history of 2 salmonella infections over the past 2 years. He was born at 35 weeks’ gestation and spent one day in the neonatal intensive care unit. His parents' family histories are unremarkable. His temperature is 101°F (38.3°C), blood pressure is 80/55 mmHg, pulse is 135/min, and respirations are 24/min. On examination, he appears acutely ill. He has increased work of breathing with intercostal retractions. A petechial rash is noted on his trunk and extremities. A serological analysis in this patient would most likely reveal decreased levels of which of the following cytokines?",B,B,True,3284.4,B) Interferon gamma
A 27-year-old man is witnessed falling off his bicycle. The patient rode his bicycle into a curb and hit his face against a rail. The patient did not lose consciousness and is ambulatory at the scene. There is blood in the patient's mouth and one of the patient's teeth is found on the sidewalk. The patient is transferred to the local emergency department. Which of the following is the best method to transport this patient's tooth?,A,B,False,3105.1,B) Submerged in normal saline
"A 48-year-old man comes to the emergency department because of a 2-hour history of severe left-sided colicky flank pain that radiates towards his groin. He has vomited twice. Last year, he was treated with ibuprofen for swelling and pain of his left toe. He drinks 4-5 beers most days of the week. Examination shows left costovertebral angle tenderness. An upright x-ray of the abdomen shows no abnormalities. A CT scan of the abdomen and pelvis shows an 9-mm stone in the proximal ureter on the left. Which of the following is most likely to be seen on urinalysis?",B,B,True,3502.7,B) Rhomboid-shaped crystals
"A 21-year-old man comes to the physician because of a 6-month history of severe abdominal pain, bloating, and episodic diarrhea. He has also had a 5-kg (11-lb) weight loss during this time. Physical examination shows a mildly distended abdomen, hyperactive bowel sounds, and diffuse abdominal tenderness. A biopsy specimen of the colonic mucosa shows scattered areas of inflammation with fibrosis and noncaseating granulomas. Which of the following is most likely involved in the pathogenesis of this patient's condition?",A,A,True,3949.0,A) Increased activity of type 1 T helper cells
"A 22-year-old primigravid woman comes to the physician for her first prenatal visit at 10 weeks' gestation. She has no history of serious illness. She has been using cocaine for the past two years. Without cessation of cocaine use, which of the following complications is most likely to occur?",A,A,True,2157.9,A) Premature delivery
"A 68-year-old man is brought to the emergency department 30 minutes after the onset of uncontrollable jerking movements of his arms and legs followed by loss of consciousness. His wife says that he seemed confused this morning and had a headache. Immediately before the shaking episode, he said that he smelled rotten eggs. He is unresponsive. Cerebrospinal fluid (CSF) analysis shows a leukocyte count of 700/μL (70% lymphocytes), a glucose concentration of 60 mg/dL, and a protein concentration of 80 mg/dL. Despite appropriate lifesaving measures, the man dies. Which of the following is most likely to be found on postmortem examination of this patient?",B,B,True,3813.8,B) Necrosis of the temporal lobes
"A 5-year-old boy is brought to the physician for excessive weight gain. The mother reports that her son has been “chubby” since he was a toddler and that he has gained 10 kg (22 lbs) over the last year. During this period, he fractured his left arm twice from falling on the playground. He had cryptorchidism requiring orchiopexy at age 2. He is able to follow 1-step instructions and uses 2-word sentences. He is at the 5th percentile for height and 95th percentile for weight. Vital signs are within normal limits. Physical examination shows central obesity. There is mild esotropia and coarse, dry skin. In addition to calorie restriction, which of the following is the most appropriate next step in management of this patient?",C,B,False,3980.8,B) Laparoscopic gastric banding
"A 30-year-old man presents to his primary care physician complaining of headaches. He states that over the past month he has been trying to study for an accounting exam, but he finds it increasingly more difficult to focus due to his headaches. He also complains of lower extremity muscle cramping. He has no significant past medical history and takes ibuprofen and acetaminophen as needed. The patient’s temperature is 98°F (36.7°C), blood pressure is 168/108 mmHg, and pulse is 75/min. Labs are obtained, as shown below:

Serum:
pH (VBG): 7.50
Na: 146 mEq/L
K+: 3.2 mEq/L
Cl-: 104 mEq/L
HCO3-: 32 mEq/L
Urea nitrogen: 20 mg/dL
Creatinine: 1.1 mg/dL
Glucose: 85 mg/dL

An ultrasound reveals a hypoechoic lesion within the right adrenal gland. A 2 cm right-sided homogeneous adrenal mass is confirmed with computed tomography. Which of the following findings is associated with the patient’s most likely diagnosis?",D,A,False,5474.7,A) Elevated 17-hydroxyprogesterone
"Laboratory studies, including serum vitamin B12 (cyanocobalamin), thyroxine (T4), and thyroid-stimulating hormone concentrations, are within normal limits. A lumbar puncture is performed. Cerebrospinal fluid (CSF) analysis is most likely to show which of the following?",C,A,False,3653.9,A) Antiganglioside GM1 antibodies
"A 33-year-old man presents to the emergency department because of an episode of bloody emesis. He has had increasing dyspnea over the past 2 days. He was diagnosed with peptic ulcer disease last year. He has been on regular hemodialysis for the past 2 years because of end-stage renal disease. He skipped his last dialysis session because of an unexpected business trip. He has no history of liver disease. His supine blood pressure is 110/80 mm Hg and upright is 90/70, pulse is 110/min, respirations are 22/min, and temperature is 36.2°C (97.2°F). The distal extremities are cold to touch, and the outstretched hand shows flapping tremor. A bloody nasogastric lavage is also noted, which eventually clears after saline irrigation. Intravenous isotonic saline and high-dose proton pump inhibitors are initiated, and the patient is admitted into the intensive care unit. Which of the following is the most appropriate next step in the management of this patient?",B,C,False,4092.0,C) Observation in the intensive care unit
"A 62-year-old man is brought to the emergency department because of syncope. He reports sudden onset of palpitations followed by loss of consciousness while carrying his groceries to his car. He is unable to recall any further details and does not have any chest pain or dizziness. He has a history of hypertension, type 2 diabetes mellitus, gastroparesis, and osteoarthritis of the knees. Medications include lisinopril, metformin, and ondansetron as needed for nausea. He also takes methadone daily for chronic pain. Apart from an abrasion on his forehead, he appears well. His temperature is 37.2 °C (98.9 F), heart rate is 104/min and regular, and blood pressure is 135/70 mm Hg. While he is in the emergency department, he loses consciousness again. Telemetry shows polymorphic ventricular tachycardia with cyclic alteration of the QRS axis that spontaneously resolves after 30 seconds. Results of a complete blood count, serum electrolyte concentrations, and serum thyroid studies show no abnormalities. Cardiac enzymes are within normal limits. Which of the following is the most likely underlying cause of this patient's syncope?",A,C,False,3935.1,C) Brugada syndrome
A researcher is studying the effects of hormones on different cells within the ovarian follicle. She adds follicle stimulating hormone (FSH) to a culture of ovarian follicle cells. She then measures the activity levels of different enzymes within the cells. Which enzyme and ovarian cell type would be expected to be stimulated by the addition of FSH?,C,A,False,3543.2,A) Desmolase; theca interna cell
"A 22-year-old man comes to the physician because of a 2-month history of episodes of shortness of breath, lightheadedness, and palpitations. During the examination, he reports the onset of one such episode. His pulse is 170/min and regular, respirations are 22/min, and blood pressure is 100/65 mm Hg. An ECG shows a regular narrow complex tachycardia; no P waves are visible. A common clinical maneuver to diagnose and/or relieve the patient's symptoms involves stimulation of which of the following nerves?",D,A,False,2686.4,A) Trigeminal
"A 7-year-old boy is brought to the physician for the evaluation of sore throat for the past 2 days. During this period, he has had intermittent nausea and has vomited once. The patient has no cough, hoarseness, or rhinorrhea. He had similar symptoms at the age of 5 years that resolved spontaneously. He is otherwise healthy. His temperature is 37.9°C (100.2°F), pulse is 85/min, and blood pressure is 108/70 mm Hg. Head and neck examination shows an erythematous pharynx with grayish exudates overlying the palatine tonsils. There is no lymphadenopathy. Rapid antigen detection test for group A streptococci is negative. Which of the following is most appropriate next step in the management of this patient?",D,C,False,3369.4,C) Penicillin V therapy
A newborn male born prematurely at 33 weeks is noted to have mild dyspnea and difficulty with feeding. Examination reveals bounding peripheral radial pulses and a continuous 'machine-like' murmur. The patient is subsequently started on indomethacin. Which of the following is the embryologic origin of the structure most likely responsible for this patient's presentation?,C,C,True,2740.9,C) 6th aortic arch
"A 72-year-old man comes to the emergency department for progressively worsening abdominal pain. The pain began 2 weeks ago and is localized to the right upper quadrant. He feels sick and fatigued. He also reports breathlessness when climbing the stairs to his first-floor apartment. He is a retired painter. He has hypertension and type 2 diabetes mellitus. He is sexually active with one female partner and does not use condoms consistently. He began having sexual relations with his most recent partner 2 months ago. He smoked 1 pack of cigarettes daily for 40 years but quit 10 years ago. He does not drink alcohol. Current medications include insulin and enalapril. He is 181 cm (5 ft 11 in) tall and weighs 110 kg (264 lb); BMI is 33.5 kg/m2. His vital signs are within normal limits. Physical examination shows jaundice, a distended abdomen, and tender hepatomegaly. There is no jugular venous distention. A grade 2/6 systolic ejection murmur is heard along the right upper sternal border. Laboratory studies show:
Hemoglobin 18.9 g/dL
Aspartate aminotransferase 450 U/L
Alanine aminotransferase 335 U/L
Total bilirubin 2.1 mg/dL
Which of the following is the most likely cause of his symptoms?""",C,C,True,4772.4,C) Hepatic vein obstruction
"A 3-year-old boy is brought to his pediatrician’s office because of prolonged ear pulling and discomfort. The condition started a week ago and his parents are concerned that he has developed another ear infection. He has had multiple minor respiratory tract infections with productive cough and ear infections over the last year; he has also been hospitalized once with community-acquired pneumonia. During his last ear infection, there was some discussion of myringotomy. The boy was born at 39 weeks gestation via spontaneous vaginal delivery. He is up to date on all vaccines and is meeting all developmental milestones. Today, the vital signs include: temperature 39.0°C (102.0°F), blood pressure 100/65 mm Hg, heart rate 110/min, and respiratory rate 30/min. His left ear is tender and appears red and irritated. Examination with an otoscope reveals a swollen canal and a bulging tympanic membrane. A review of previous medical records reveals the following chest X-ray taken 2 months ago. What is the underlying cause of his recurrent infections?",D,B,False,3675.4,B) Common variable immune deficiency
A 2-month-old boy is brought to the emergency department by his mother because of an 8-hour history of difficulty feeding and decreased arousability. His mother says that the symptoms began after he rolled over and fell from the bed. His vital signs are within normal limits. Examination shows regions of purple discoloration in the T4–T10 dermatomes bilaterally and tense fontanelles. Fundoscopy shows bilateral optic disc swelling with dot-and-blot hemorrhages extending to the ora serrata. Which of the following is the most likely diagnosis?,D,C,False,3326.2,C) Periventricular hemorrhage
"A 49 year-old-male presents with a primary complaint of several recent episodes of severe headache, sudden anxiety, and a ""racing heart"". The patient originally attributed these symptoms to stress at work; however, these episodes are becoming more frequent and severe. Laboratory evaluation during such an episode reveals elevated plasma free metanephrines. Which of the following additional findings in this patient is most likely?",B,B,True,3107.7,B) Episodic hypertension
"A previously healthy 48-year-old man comes to the physician because of a 2-month history of weight loss and yellowing of the skin. He works as a farmer and cultivates soybean and corn. He does not smoke, drink alcohol, or use illicit drugs. His vital signs are within normal limits. Physical examination shows scleral icterus and tender hepatomegaly. Ultrasonography of the abdomen shows a 5-cm nodular lesion in the right lobe of the liver. Further evaluation of the lesion confirms hepatocellular carcinoma. The activity of which of the following enzymes most likely contributed to the pathogenesis of this patient's condition?",D,D,True,4261.5,D) Cytochrome P450 monooxygenases
"A 46-year-old Caucasian female presents with cold intolerance, weight gain, and constipation. She has also noticed that her nails have become thinner recently but denies any fever or neck pain. Which of the following is NOT an expected histological finding in the thyroid?",A,A,True,2723.8,A) Multinucleate giant cells
"A 1-month-old boy is brought to the physician because of a 5-day history of generalized fatigue and multiple episodes of vomiting which is most pronounced after formula feeding. His vomiting progressed from 2–3 episodes on the first day to 6–8 episodes at present. The vomitus is whitish in color. The mother reports that he has been very hungry after each episode of vomiting. The patient was born at 38 weeks' gestation and weighed 3100 g (6 lb 13 oz); he currently weighs 3500 g (7 lb 11 oz). He appears irritable. His temperature is 37.1°C (98.8°F), pulse is 130/min, respirations are 43/min, and blood pressure is 74/36 mm Hg. Examination shows dry mucous membranes. The abdomen is soft and not distended. There is a round mass palpable in the epigastric region. The liver is palpated 1 cm below the right costal margin. Laboratory studies show:
Hemoglobin 15.3 g/dL
Leukocyte count 6300/mm3
Platelet count 230,000/mm3
Serum
Na+ 133 mEq/L
K+ 3.4 mEq/L
Cl- 92 mEq/L
Glucose 77 mg/dL
Creatinine 1.0 mg/dL
A urinalysis shows a decreased pH. Which of the following is the most appropriate next step in the management of this patient?""",A,B,False,5200.7,B) Perform emergency pyloromyotomy
"A 34-year-old primigravid woman comes to the physician for a prenatal visit at 37-weeks' gestation because of worsening back pain for 3 weeks. The pain is worse with extended periods of walking, standing, and sitting. She has not had any changes in bowel movements or urination. Her mother has rheumatoid arthritis. Examination of the back shows bilateral pain along the sacroiliac joint area as a posterior force is applied through the femurs while the knees are flexed. She has difficulty actively raising either leg while the knee is extended. Motor and sensory function are normal bilaterally. Deep tendon reflexes are 2+. Babinski sign is absent. Pelvic examination shows a uterus consistent in size with a 37-weeks' gestation. There is no tenderness during abdominal palpation. Which of the following is the most likely explanation for this patient's symptoms?",C,C,True,4808.3,C) Relaxation of the pelvic girdle ligaments
"A 30-year-old woman, gravida 2, para 1, at 12 weeks' gestation comes to the physician for a prenatal visit. She feels well. Pregnancy and vaginal delivery of her first child were uncomplicated. Five years ago, she was diagnosed with hypertension but reports that she has been noncompliant with her hypertension regimen. The patient does not smoke or drink alcohol. She does not use illicit drugs. Medications include methyldopa, folic acid, and a multivitamin. Her temperature is 37°C (98.6°F), pulse is 80/min, and blood pressure is 145/90 mm Hg. Physical examination shows no abnormalities. Laboratory studies, including serum glucose level, and thyroid-stimulating hormone concentration, are within normal limits. The patient is at increased risk of developing which of the following complications?",C,B,False,3431.7,B) Polyhydramnios
"A 3-day-old female newborn is brought to the emergency department because of fever, poor feeding, and irritability for 6 hours. She was delivered at home at 39 weeks' gestation and delivery was uncomplicated. The mother had no prenatal care. Her temperature is 39.8°C (103.6°F), pulse is 172/min, respirations are 58/min, and blood pressure is 74/45 mm Hg. She appears lethargic. Physical examination shows expiratory grunting and nasal flaring. Serum studies show elevated levels of interleukin-6. Which of the following is the most likely effect of this laboratory finding?",D,C,False,3638.4,C) Increased classical activation of macrophages
"A 7-year-old girl is brought to the physician by her parents for the evaluation of pubic hair development. She has a history of a fracture in each leg and one fracture in her right arm. Her performance at school is good. There is no family history of serious illness. She takes no medications. Vital signs are within normal limits. Genital examination shows coarse, dark hair along the labia. The breast glands are enlarged and the breast bud extends beyond the areolar diameter. There are several hyperpigmented macules with rough, serpiginous borders of different sizes on the lower and upper extremities. The remainder of the examination shows no abnormalities. Which of the following is the most likely diagnosis?",B,B,True,3509.8,B) McCune-Albright syndrome
"Group of 100 medical students took an end of the year exam. The mean score on the exam was 70%, with a standard deviation of 25%. The professor states that a student's score must be within the 95% confidence interval of the mean to pass the exam. Which of the following is the minimum score a student can have to pass the exam?",A,B,False,2740.8,B) 63.75%
"A 22-year-old man comes to the physician because of a 2-week history of cough and decreased urination. The cough was initially nonproductive, but in the last few days he has coughed up small amounts of blood-tinged sputum with clots. He has not had any fevers, chills, or weight loss. He has smoked one pack of cigarettes daily for 5 years. Pulse is 115/min and blood pressure is 125/66 mm Hg. Physical examination shows dried blood around the lips. Serum studies show a creatinine of 2.9 mg/dL. Results of a serum antineutrophil cytoplasm antibody test are negative. A biopsy specimen of the kidney is most likely to show which of the following light microscopy findings?",C,D,False,3982.4,D) Enlarged and hypercellular glomeruli
"A 3-month-old boy presents for routine health maintenance. The patient has coarse facial features and stiff joint movements with restricted passive and active range of motion. He also has problems following objects with his eyes and seems not to focus on anything. On physical examination, the corneas are clouded, and the patient fails to meet any 3-month developmental milestones. Genetic testing and histopathology are performed and reveal failure of a cellular structure to phosphorylate mannose residues on glycoproteins. An electron microscopy image of one of this patient’s cells is shown. Which of the following is the most likely diagnosis in this patient?",B,D,False,3032.1,D) Tay-Sachs disease
"A 28-year-old woman at 30 weeks gestation is rushed to the emergency room with the sudden onset of vaginal bleeding accompanied by intense abdominopelvic pain and uterine contractions. The intensity and frequency of pain have increased in the past 2 hours. This is her 1st pregnancy and she was diagnosed with gestational diabetes several weeks ago. Her vital signs include a blood pressure of 124/68 mm Hg, a pulse of 77/min, a respiratory rate of 22/min, and a temperature of 37.0°C (98.6°F). The abdominal examination is positive for a firm and tender uterus. An immediate cardiotocographic evaluation reveals a fetal heart rate of 150/min with prolonged and repetitive decelerations and high-frequency and low-amplitude uterine contractions. Your attending physician warns you about delaying the vaginal physical examination until a quick sonographic evaluation is completed. Which of the following is the most likely diagnosis in this patient?",D,C,False,3662.0,C) Placenta previa
"A 60-year-old man comes to the emergency department because of nausea, headache, and generalized fatigue for 2 days. He has not vomited. He was diagnosed with small cell lung cancer and liver metastases around 3 months ago and is currently receiving chemotherapy with cisplatin and etoposide. His last chemotherapy cycle ended one week ago. He has chronic obstructive lung disease and type 2 diabetes mellitus. Current medications include insulin and a salmeterol-fluticasone inhaler. He appears malnourished. He is oriented to time, place, and person. His temperature is 37.1°C (98.8°F), pulse is 87/min, respirations are 13/min, and blood pressure is 132/82 mm Hg. There is no edema. Examination shows decreased breath sounds over the left lung. Cardiac examination shows an S4. The abdomen is soft and nontender. Neurological examination shows no focal findings. Laboratory studies show:
Hemoglobin 11.6 g/dL
Leukocyte count 4,300/mm3
Platelet count 146,000/mm3
Serum
Na+ 125 mEq/L
Cl− 105 mEq/L
K+ 4.5 mEq/L
HCO3− 24 mEq/L
Glucose 225 mg/dL
Total bilirubin 1.1 mg/dL
Alkaline phosphatase 80 U/L
Aspartate aminotransferase (AST, GOT) 78 U/L
Alanine aminotransferase (ALT, GPT) 90 U/L
Further evaluation of this patient is likely to show which of the following laboratory findings?
Serum osmolality Urine osmolality Urinary sodium excretion
(A) 220 mOsm/kg H2O 130 mOsm/kg H2O 10 mEq/L
(B) 269 mOsm/kg H2O 269 mOsm/kg H2O 82 mEq/L
(C) 255 mOsm/kg H2O 45 mOsm/kg H2O 12 mEq/L
(D) 222 mOsm/kg H2O 490 mOsm/kg H2O 10 mEq/L
(E) 310 mOsm/kg H2O 420 mOsm/kg H2O 16 mEq/L""",A,C,False,5996.2,C) (D)
A 66-year-old man weighing 50 kg (110 lb) is admitted to the hospital because of sepsis complicated by acute respiratory distress syndrome. The physician decides to initiate total parenteral nutrition and prescribes short-term hypocaloric intake of 20 kcal/kg/day with 20% of the total energy requirement provided by proteins and 30% provided by fats. The physician calculates that a total volume of 1100 mL/day should be infused during the parenteral nutrition therapy to maintain fluid balance. A colloid containing 10 g/dL of albumin and an emulsion with a fat concentration of 33 g/dL are used to prepare parenteral nutrition modules. Which of the following is the most appropriate module to meet the carbohydrate requirement in this patient over the next 24 hours?,D,C,False,5113.5,C) 750 mL of 10% dextrose solution
"A healthy 47-year-old woman presents to the women’s center for a routine pap smear. She has a past medical history of hypothyroidism and rheumatoid arthritis. She is taking levothyroxine, methotrexate, and adalimumab. The vital signs are within normal limits during her visit today. Her physical examination is grossly normal. Which of the following is the most appropriate next step?",B,C,False,2478.4,C) Colposcopy
"A 51-year-old man presents complaining of decreased vibratory sense in his lower limbs. Physical exam reveals a widened pulse pressure and a decrescendo murmur occurring after the S2 heart sound. After further questioning, he also reports he experienced a maculopapular rash over his trunk, palms and soles many years ago that resolved on its own. In order to evaluate the suspected diagnosis, the physician FIRST tested for which of the following?",A,A,True,4390.0,A) Agglutination of antibodies with beef cardiolipin
An investigator is studying the immune response and the spleen in a mouse model infected with Escherichia coli. Which of the following anatomical sites in the spleen is important for the initial maturation of B cells that will ultimately target Escherichia coli?,C,C,True,2162.5,C) Germinal center
"A 41-year-old construction worker presents to the office complaining of a progressively worsening breathlessness for the last 2 months. He has no other complaints. His medical history is significant for hypertension being treated with lisinopril-hydrochlorothiazide and gastroesophageal reflux disease being treated with pantoprazole. He has a 30-pack-year smoking history and drinks alcohol on the weekends. He works mainly with insulation and drywall placing. His temperature is 37.0°C (98.6°F), the blood pressure is 144/78 mm Hg, the pulse is 72/min, and the respirations are 10/min. Upon further questioning about his employment, the patient admits that he does not regularly use a mask or other protective devices at work. Which of the following malignancies is this patient most likely at risk for?
 ",B,B,True,3506.3,B) Bronchogenic carcinoma
"A 5-year-old boy presents to his pediatrician with weakness. His father observed that his son seemed less energetic at daycare and kindergarten classes. He was becoming easily fatigued from mild play. His temperature is 98°F (37°C), blood pressure is 90/60 mmHg, pulse is 100/min, and respirations are 20/min. Physical exam reveals pale conjunctiva, poor skin turgor and capillary refill, and cervical and axillary lymphadenopathy with assorted bruises throughout his body. A complete blood count reveals the following:

Leukocyte count: 3,000/mm^3
Segmented neutrophils: 30%
Bands: 5%
Eosinophils: 5%
Basophils: 10%
Lymphocytes: 40%
Monocytes: 10%

Hemoglobin: 7.1 g/dL
Hematocrit: 22%
Platelet count: 50,000/mm^3

The most specific diagnostic assessment would most likely show which of the following?",A,D,False,6075.5,D) Peripheral blood smear with > 50% lymphoblasts
"Four days after undergoing liver transplantation, a 47-year-old man develops fever, chills, malaise, and confusion while in the intensive care unit. His temperature is 39.1°C (102.4°F). Blood cultures grow an organism. Microscopic examination of this organism after incubation at 25°C (77°F) for 3 hours is shown. Which of the following is the most likely causal organism of this patient's symptoms?",B,C,False,3434.7,C) Cryptococcus neoformans
"A 28-year-old patient presents to the hospital complaining of progressively worsening dyspnea and a dry cough. Radiographic imaging is shown below. Pulmonary function testing (PFT's) reveals a decreased FEV1 and FEV1/FVC, but an increase TLC. The patient states that he does not smoke. Which of the following conditions is most consistent with the patients symptoms?",B,B,True,3192.0,B) Alpha1-antitrypsin deficiency
An investigator is studying nosocomial infections in hospitals. The weekly incidence of hospital-acquired pulmonary infections within the pediatric wards of eight different hospitals is recorded. The results are shown. Which of the following values best represents the median value of these incidence rates?,C,C,True,2269.6,C) 6.0
"A 44-year-old woman is admitted after an episode of dizziness and palpitations with a subsequent loss of consciousness. At the time of admission, the patient is alert, but then quickly becomes lethargic and reports reoccurrence of palpitations. Past medical history is significant for an episode of ventricular tachycardia 4 months ago, now managed with pharmacologic antiarrhythmic prophylaxis. An ECG is obtained and is shown on the image. Which of the following antiarrhythmic drugs below is most likely responsible for this patient's condition?",B,B,True,2490.7,B) Sotalol
"A 2500-g (5-lb 8-oz) female newborn delivered at 37 weeks' gestation develops rapid breathing, grunting, and subcostal retractions shortly after birth. Despite appropriate lifesaving measures, the newborn dies 2 hours later. Autopsy shows bilateral renal agenesis. Which of the following is the most likely underlying cause of this newborn's respiratory distress?",A,D,False,4157.7,D) Surfactant inactivation and epithelial inflammation
"A 65-year-old man comes to the clinic complaining of abdominal pain for the past 2 months. He describes the pain as a dull, aching, 6/10 pain that is diffuse but worse in the right upper quadrant (RUQ). His past medical history is significant for diabetes controlled with metformin and a cholecystectomy 10 years ago. He reports fatigue and a 10-lb weight loss over the past month that he attributes to poor appetite; he denies fever, nausea/vomiting, palpitations, chest pain, or bowel changes. Physical examination is significant for mild scleral icterus and tenderness at the RUQ. Further workup reveals a high-grade malignant vascular neoplasm of the liver. What relevant detail would you expect to find in this patient’s history?",D,D,True,4006.5,D) Prior occupation in a chemical plastics manufacturing facility
"A previously healthy 64-year-old woman comes to the physician because of a dry cough and progressively worsening shortness of breath for the past 2 months. She has not had fever, chills, or night sweats. She has smoked one pack of cigarettes daily for the past 45 years. She appears thin. Examination of the lung shows a prolonged expiratory phase and end-expiratory wheezing. Spirometry shows decreased FEV1:FVC ratio (< 70% predicted), decreased FEV1, and a total lung capacity of 125% of predicted. The diffusion capacity of the lung (DLCO) is decreased. Which of the following is the most likely diagnosis?",D,D,True,3798.3,D) Chronic obstructive pulmonary disease
