question,answer,predicted,correct,latency_ms,response
"A 35-year-old woman is brought to the emergency department by her coworkers after a sudden onset of vision loss. She is a lawyer and lost 3 cases in the past week. Yesterday, she experienced weakness and paralysis of her left wrist. Past medical history is significant for acid reflux. Physical examination reveals 2/4 in reflexes and 5/5 in muscular strength in all extremities. She appears indifferent to her current situation and presents with a flat affect. Slurring of words is absent. CT without contrast and MRI of the brain are unremarkable. Which of the following is the most likely diagnosis?",D,D,True,12935.4,"Based on the information provided, the most likely diagnosis is D) Conversion disorder. The patient's symptoms of sudden vision loss and left wrist weakness, along with the past history of similar unexplained symptoms, suggest a conversion disorder. The patient's indifference to her current situation and flat affect are also consistent with this diagnosis. The normal neurological exam and imaging studies do not support a transient ischemic attack or factitious disorder. Major depressive disorder is"
"A 23-year-old woman is brought to the emergency department 30 minutes after stepping on a piece of broken glass. Physical examination shows a 3-cm, ragged laceration on the plantar aspect of the left foot. The physician uses hydrogen peroxide to clean the wound. Which of the following is the most likely mechanism of action of this disinfectant?",C,C,True,7413.3,"C) Formation of free radicals. Hydrogen peroxide works by breaking down into water and oxygen, releasing free radicals that help to destroy bacteria and promote wound healing by oxidizing and denaturing proteins."
"A 3-year-old boy is brought to the emergency room by his mother with fever and difficulty breathing after receiving the BCG vaccine. He has never had a reaction to a vaccine before. He has a history of 2 salmonella infections over the past 2 years. He was born at 35 weeks’ gestation and spent one day in the neonatal intensive care unit. His parents' family histories are unremarkable. His temperature is 101°F (38.3°C), blood pressure is 80/55 mmHg, pulse is 135/min, and respirations are 24/min. On examination, he appears acutely ill. He has increased work of breathing with intercostal retractions. A petechial rash is noted on his trunk and extremities. A serological analysis in this patient would most likely reveal decreased levels of which of the following cytokines?",B,A,False,14652.6,"Based on the information provided, the patient's symptoms are consistent with a severe adverse reaction to the BCG vaccine, specifically a BCG-induced disseminated infection. This condition can lead to impairment in various aspects of the immune response, including the production of interferon alpha. Therefore, the answer is A) Interferon alpha. This cytokine plays a crucial role in the early response to viral infections and in the activation of natural killer cells"
A 27-year-old man is witnessed falling off his bicycle. The patient rode his bicycle into a curb and hit his face against a rail. The patient did not lose consciousness and is ambulatory at the scene. There is blood in the patient's mouth and one of the patient's teeth is found on the sidewalk. The patient is transferred to the local emergency department. Which of the following is the best method to transport this patient's tooth?,A,D,False,7457.0,"D: Wrapped in gauze soaked in normal saline. This is the best method to transport the tooth as it keeps the tooth moist and prevents it from drying out, which can increase the chances of successful reimplantation."
"A 48-year-old man comes to the emergency department because of a 2-hour history of severe left-sided colicky flank pain that radiates towards his groin. He has vomited twice. Last year, he was treated with ibuprofen for swelling and pain of his left toe. He drinks 4-5 beers most days of the week. Examination shows left costovertebral angle tenderness. An upright x-ray of the abdomen shows no abnormalities. A CT scan of the abdomen and pelvis shows an 9-mm stone in the proximal ureter on the left. Which of the following is most likely to be seen on urinalysis?",B,A,False,7782.9,A) Red blood cells may be present in the urine due to hematuria caused by the kidney stone obstructing the ureter and damaging the renal tissue.
"A 21-year-old man comes to the physician because of a 6-month history of severe abdominal pain, bloating, and episodic diarrhea. He has also had a 5-kg (11-lb) weight loss during this time. Physical examination shows a mildly distended abdomen, hyperactive bowel sounds, and diffuse abdominal tenderness. A biopsy specimen of the colonic mucosa shows scattered areas of inflammation with fibrosis and noncaseating granulomas. Which of the following is most likely involved in the pathogenesis of this patient's condition?",A,A,True,8978.8,"A: Increased activity of type 1 T helper cells. Justification: Crohn's disease, which is characterized by inflammation with fibrosis and noncaseating granulomas, is primarily driven by an excessive immune response mediated by Th1 cells."
"A 22-year-old primigravid woman comes to the physician for her first prenatal visit at 10 weeks' gestation. She has no history of serious illness. She has been using cocaine for the past two years. Without cessation of cocaine use, which of the following complications is most likely to occur?",A,A,True,6943.0,"A) Premature delivery

Justification: Cocaine use during pregnancy increases the risk of premature delivery due to its stimulant effects on the uterus and cervix."
"A 68-year-old man is brought to the emergency department 30 minutes after the onset of uncontrollable jerking movements of his arms and legs followed by loss of consciousness. His wife says that he seemed confused this morning and had a headache. Immediately before the shaking episode, he said that he smelled rotten eggs. He is unresponsive. Cerebrospinal fluid (CSF) analysis shows a leukocyte count of 700/μL (70% lymphocytes), a glucose concentration of 60 mg/dL, and a protein concentration of 80 mg/dL. Despite appropriate lifesaving measures, the man dies. Which of the following is most likely to be found on postmortem examination of this patient?",B,A,False,12450.1,"Based on the provided symptoms and CSF analysis, it is most likely that there is no specific finding on postmortem examination (no answer is correct). The symptoms described are consistent with a seizure, likely caused by a condition such as meningitis or encephalitis, which would not leave a specific neuropathological finding at autopsy. The CSF analysis shows signs of inflammation (increased leukocyte count and protein concentration), but it"
"A 5-year-old boy is brought to the physician for excessive weight gain. The mother reports that her son has been “chubby” since he was a toddler and that he has gained 10 kg (22 lbs) over the last year. During this period, he fractured his left arm twice from falling on the playground. He had cryptorchidism requiring orchiopexy at age 2. He is able to follow 1-step instructions and uses 2-word sentences. He is at the 5th percentile for height and 95th percentile for weight. Vital signs are within normal limits. Physical examination shows central obesity. There is mild esotropia and coarse, dry skin. In addition to calorie restriction, which of the following is the most appropriate next step in management of this patient?",C,A,False,12012.0,"A) Calorie restriction and lifestyle modifications are the first-line treatment for childhood obesity. The patient's history of excessive weight gain, central obesity, and family history (implied by the mother's concern since toddler age) suggest a need for weight management through diet and physical activity. Other options, such as medications or surgeries, should be considered after failure of non-surgical interventions."
"A 30-year-old man presents to his primary care physician complaining of headaches. He states that over the past month he has been trying to study for an accounting exam, but he finds it increasingly more difficult to focus due to his headaches. He also complains of lower extremity muscle cramping. He has no significant past medical history and takes ibuprofen and acetaminophen as needed. The patient’s temperature is 98°F (36.7°C), blood pressure is 168/108 mmHg, and pulse is 75/min. Labs are obtained, as shown below:

Serum:
pH (VBG): 7.50
Na: 146 mEq/L
K+: 3.2 mEq/L
Cl-: 104 mEq/L
HCO3-: 32 mEq/L
Urea nitrogen: 20 mg/dL
Creatinine: 1.1 mg/dL
Glucose: 85 mg/dL

An ultrasound reveals a hypoechoic lesion within the right adrenal gland. A 2 cm right-sided homogeneous adrenal mass is confirmed with computed tomography. Which of the following findings is associated with the patient’s most likely diagnosis?",D,A,False,14221.3,"Based on the provided information, the patient's symptoms and laboratory findings are more consistent with a pheochromocytoma, which is characterized by elevated catecholamine levels. Therefore, the most likely diagnosis is A) Elevated 17-hydroxyprogesterone (this is not the correct answer, but it is an example of a hormone associated with a different type of adrenal tumor, alfa-fetoprotein"
"Laboratory studies, including serum vitamin B12 (cyanocobalamin), thyroxine (T4), and thyroid-stimulating hormone concentrations, are within normal limits. A lumbar puncture is performed. Cerebrospinal fluid (CSF) analysis is most likely to show which of the following?",C,A,False,10713.4,"Based on the information provided, it is not possible to determine what the CSF analysis is most likely to show. The given laboratory studies do not indicate any specific neurological condition associated with the mentioned CSF findings. Therefore, none of the options A, B, C, or D can be definitively ruled in or out based on the information provided."
"A 33-year-old man presents to the emergency department because of an episode of bloody emesis. He has had increasing dyspnea over the past 2 days. He was diagnosed with peptic ulcer disease last year. He has been on regular hemodialysis for the past 2 years because of end-stage renal disease. He skipped his last dialysis session because of an unexpected business trip. He has no history of liver disease. His supine blood pressure is 110/80 mm Hg and upright is 90/70, pulse is 110/min, respirations are 22/min, and temperature is 36.2°C (97.2°F). The distal extremities are cold to touch, and the outstretched hand shows flapping tremor. A bloody nasogastric lavage is also noted, which eventually clears after saline irrigation. Intravenous isotonic saline and high-dose proton pump inhibitors are initiated, and the patient is admitted into the intensive care unit. Which of the following is the most appropriate next step in the management of this patient?",B,C,False,14161.6,"Based on the information provided, the most appropriate next step in the management of this patient is:

C) Observation in the intensive care unit

Justification: The patient's presentation is consistent with acute gastrointestinal bleeding, which is a common complication in patients with peptic ulcer disease and end-stage renal disease. The initial management includes fluid resuscitation, proton pump inhibitors, and close monitoring in the intensive care unit."
"A 62-year-old man is brought to the emergency department because of syncope. He reports sudden onset of palpitations followed by loss of consciousness while carrying his groceries to his car. He is unable to recall any further details and does not have any chest pain or dizziness. He has a history of hypertension, type 2 diabetes mellitus, gastroparesis, and osteoarthritis of the knees. Medications include lisinopril, metformin, and ondansetron as needed for nausea. He also takes methadone daily for chronic pain. Apart from an abrasion on his forehead, he appears well. His temperature is 37.2 °C (98.9 F), heart rate is 104/min and regular, and blood pressure is 135/70 mm Hg. While he is in the emergency department, he loses consciousness again. Telemetry shows polymorphic ventricular tachycardia with cyclic alteration of the QRS axis that spontaneously resolves after 30 seconds. Results of a complete blood count, serum electrolyte concentrations, and serum thyroid studies show no abnormalities. Cardiac enzymes are within normal limits. Which of the following is the most likely underlying cause of this patient's syncope?",A,A,True,9538.2,"A) The patient's syncope was preceded by palpitations and was accompanied by polymorphic ventricular tachycardia on telemetry, suggesting a prolonged QT interval as a possible underlying cause."
A researcher is studying the effects of hormones on different cells within the ovarian follicle. She adds follicle stimulating hormone (FSH) to a culture of ovarian follicle cells. She then measures the activity levels of different enzymes within the cells. Which enzyme and ovarian cell type would be expected to be stimulated by the addition of FSH?,C,A,False,10546.3,"A) FSH stimulates the production of luteinizing hormone (LH) in the anterior pituitary gland, which in turn stimulates the theca interna cells to produce androgens. Therefore, desmolase, which is responsible for the conversion of cholesterol to androgens, would be expected to be stimulated in theca interna cells."
"A 22-year-old man comes to the physician because of a 2-month history of episodes of shortness of breath, lightheadedness, and palpitations. During the examination, he reports the onset of one such episode. His pulse is 170/min and regular, respirations are 22/min, and blood pressure is 100/65 mm Hg. An ECG shows a regular narrow complex tachycardia; no P waves are visible. A common clinical maneuver to diagnose and/or relieve the patient's symptoms involves stimulation of which of the following nerves?",D,A,False,10788.9,"Vagus nerve (A): The vagus nerve can be stimulated to terminate supraventricular tachycardia (SVT) by applying pressure to the carotid sinus or by applying cold water to the face, both of which increase the activity of the vagus nerve. This maneuver can help diagnose and relieve the patient's symptoms."
"A 7-year-old boy is brought to the physician for the evaluation of sore throat for the past 2 days. During this period, he has had intermittent nausea and has vomited once. The patient has no cough, hoarseness, or rhinorrhea. He had similar symptoms at the age of 5 years that resolved spontaneously. He is otherwise healthy. His temperature is 37.9°C (100.2°F), pulse is 85/min, and blood pressure is 108/70 mm Hg. Head and neck examination shows an erythematous pharynx with grayish exudates overlying the palatine tonsils. There is no lymphadenopathy. Rapid antigen detection test for group A streptococci is negative. Which of the following is most appropriate next step in the management of this patient?",D,A,False,6877.2,A) Measuring antistreptolysin O titer to confirm recent streptococcal infection despite negative rapid antigen detection test.
A newborn male born prematurely at 33 weeks is noted to have mild dyspnea and difficulty with feeding. Examination reveals bounding peripheral radial pulses and a continuous 'machine-like' murmur. The patient is subsequently started on indomethacin. Which of the following is the embryologic origin of the structure most likely responsible for this patient's presentation?,C,C,True,12265.9,"C) 6th aortic arch

The continuous ""machine-like"" murmur and bounding peripheral pulses are consistent with a patent ductus arteriosus (PDA), which is a congenital heart defect arising from the persistence of the ductus arteriosus, a fetal structure derived from the 6th aortic arch. Indomethacin is a medication used to treat a PDA by inhibiting the"
"A 72-year-old man comes to the emergency department for progressively worsening abdominal pain. The pain began 2 weeks ago and is localized to the right upper quadrant. He feels sick and fatigued. He also reports breathlessness when climbing the stairs to his first-floor apartment. He is a retired painter. He has hypertension and type 2 diabetes mellitus. He is sexually active with one female partner and does not use condoms consistently. He began having sexual relations with his most recent partner 2 months ago. He smoked 1 pack of cigarettes daily for 40 years but quit 10 years ago. He does not drink alcohol. Current medications include insulin and enalapril. He is 181 cm (5 ft 11 in) tall and weighs 110 kg (264 lb); BMI is 33.5 kg/m2. His vital signs are within normal limits. Physical examination shows jaundice, a distended abdomen, and tender hepatomegaly. There is no jugular venous distention. A grade 2/6 systolic ejection murmur is heard along the right upper sternal border. Laboratory studies show:
Hemoglobin 18.9 g/dL
Aspartate aminotransferase 450 U/L
Alanine aminotransferase 335 U/L
Total bilirubin 2.1 mg/dL
Which of the following is the most likely cause of his symptoms?""",C,A,False,12144.7,"A) Hepatotropic viral infection: The patient's symptoms, jaundice, and elevated liver enzymes are consistent with viral hepatitis. The patient's sexual activity and lack of consistent condom use put him at risk for sexually transmitted hepatitis B or C."
"A 3-year-old boy is brought to his pediatrician’s office because of prolonged ear pulling and discomfort. The condition started a week ago and his parents are concerned that he has developed another ear infection. He has had multiple minor respiratory tract infections with productive cough and ear infections over the last year; he has also been hospitalized once with community-acquired pneumonia. During his last ear infection, there was some discussion of myringotomy. The boy was born at 39 weeks gestation via spontaneous vaginal delivery. He is up to date on all vaccines and is meeting all developmental milestones. Today, the vital signs include: temperature 39.0°C (102.0°F), blood pressure 100/65 mm Hg, heart rate 110/min, and respiratory rate 30/min. His left ear is tender and appears red and irritated. Examination with an otoscope reveals a swollen canal and a bulging tympanic membrane. A review of previous medical records reveals the following chest X-ray taken 2 months ago. What is the underlying cause of his recurrent infections?",D,A,False,13871.8,"Based on the information provided, it is not possible to definitively determine the underlying cause of the recurrent infections without further testing. However, the history of recurrent respiratory tract infections, ear infections, and a previous hospitalization for community-acquired pneumonia suggests a possible diagnosis of cystic fibrosis. This is a genetic condition that affects the transport of mucus in the lungs and can lead to chronic infections. The chest X-ray"
A 2-month-old boy is brought to the emergency department by his mother because of an 8-hour history of difficulty feeding and decreased arousability. His mother says that the symptoms began after he rolled over and fell from the bed. His vital signs are within normal limits. Examination shows regions of purple discoloration in the T4–T10 dermatomes bilaterally and tense fontanelles. Fundoscopy shows bilateral optic disc swelling with dot-and-blot hemorrhages extending to the ora serrata. Which of the following is the most likely diagnosis?,D,C,False,12147.6,"Based on the given symptoms and examination findings, the most likely diagnosis is C) Periventricular hemorrhage. The purple discoloration in the T4–T10 dermatomes and tense fontanelles suggest spinal cord irritation, which is a common finding in periventricular hemorrhages. Additionally, the fundoscopic findings of bilateral optic disc swelling with hemorrhages extending to the ora serrata are consistent"
"A 49 year-old-male presents with a primary complaint of several recent episodes of severe headache, sudden anxiety, and a ""racing heart"". The patient originally attributed these symptoms to stress at work; however, these episodes are becoming more frequent and severe. Laboratory evaluation during such an episode reveals elevated plasma free metanephrines. Which of the following additional findings in this patient is most likely?",B,A,False,11609.3,"A) Decreased 24 hour urine VMA levels: This patient's symptoms and laboratory findings are consistent with pheochromocytoma, a condition characterized by the overproduction of catecholamines, including metanephrines and norepinephrine. VMA is a metabolite of norepinephrine, and decreased levels in urine would be unexpected in this condition."
"A previously healthy 48-year-old man comes to the physician because of a 2-month history of weight loss and yellowing of the skin. He works as a farmer and cultivates soybean and corn. He does not smoke, drink alcohol, or use illicit drugs. His vital signs are within normal limits. Physical examination shows scleral icterus and tender hepatomegaly. Ultrasonography of the abdomen shows a 5-cm nodular lesion in the right lobe of the liver. Further evaluation of the lesion confirms hepatocellular carcinoma. The activity of which of the following enzymes most likely contributed to the pathogenesis of this patient's condition?",D,A,False,12542.0,"The patient's presentation of weight loss, jaundice, and a large nodular lesion in the liver is consistent with hepatocellular carcinoma. The activity of cytochrome P450 monooxygenases is primarily involved in drug metabolism and does not contribute significantly to the pathogenesis of this patient's condition. (D)

The correct answer is C) Cytosolic cysteine proteases. Hep"
"A 46-year-old Caucasian female presents with cold intolerance, weight gain, and constipation. She has also noticed that her nails have become thinner recently but denies any fever or neck pain. Which of the following is NOT an expected histological finding in the thyroid?",A,A,True,10644.8,"A) Multinucleate giant cells are not an expected histological finding in this case as they are more commonly associated with thyroiditis or malignancy. The patient's symptoms and examination findings are more suggestive of a thyroid hormone deficiency, which would be indicated by lymphocytic infiltration, fibrosis, and Hürthle cells."
"A 1-month-old boy is brought to the physician because of a 5-day history of generalized fatigue and multiple episodes of vomiting which is most pronounced after formula feeding. His vomiting progressed from 2–3 episodes on the first day to 6–8 episodes at present. The vomitus is whitish in color. The mother reports that he has been very hungry after each episode of vomiting. The patient was born at 38 weeks' gestation and weighed 3100 g (6 lb 13 oz); he currently weighs 3500 g (7 lb 11 oz). He appears irritable. His temperature is 37.1°C (98.8°F), pulse is 130/min, respirations are 43/min, and blood pressure is 74/36 mm Hg. Examination shows dry mucous membranes. The abdomen is soft and not distended. There is a round mass palpable in the epigastric region. The liver is palpated 1 cm below the right costal margin. Laboratory studies show:
Hemoglobin 15.3 g/dL
Leukocyte count 6300/mm3
Platelet count 230,000/mm3
Serum
Na+ 133 mEq/L
K+ 3.4 mEq/L
Cl- 92 mEq/L
Glucose 77 mg/dL
Creatinine 1.0 mg/dL
A urinalysis shows a decreased pH. Which of the following is the most appropriate next step in the management of this patient?""",A,A,True,14551.0,"A) Administer IV 0.9% NaCl and replace electrolytes: The patient's symptoms of vomiting, irritability, dry mucous membranes, and laboratory findings of low serum sodium (133 mEq/L) and decreased urine pH suggest dehydration due to gastrointestinal loss. The first step in management should be to rehydrate and replace electrolytes intravenously."
"A 34-year-old primigravid woman comes to the physician for a prenatal visit at 37-weeks' gestation because of worsening back pain for 3 weeks. The pain is worse with extended periods of walking, standing, and sitting. She has not had any changes in bowel movements or urination. Her mother has rheumatoid arthritis. Examination of the back shows bilateral pain along the sacroiliac joint area as a posterior force is applied through the femurs while the knees are flexed. She has difficulty actively raising either leg while the knee is extended. Motor and sensory function are normal bilaterally. Deep tendon reflexes are 2+. Babinski sign is absent. Pelvic examination shows a uterus consistent in size with a 37-weeks' gestation. There is no tenderness during abdominal palpation. Which of the following is the most likely explanation for this patient's symptoms?",C,A,False,12413.0,"A) Vertebral bone compression fracture: The patient's symptoms of worsening back pain, localized to the sacroiliac joint area, and difficulty raising legs while extending the knee are consistent with a vertebral bone compression fracture. This condition is more common in pregnant women due to the increased load on the spine and the hormonal changes that lead to decreased bone density."
"A 30-year-old woman, gravida 2, para 1, at 12 weeks' gestation comes to the physician for a prenatal visit. She feels well. Pregnancy and vaginal delivery of her first child were uncomplicated. Five years ago, she was diagnosed with hypertension but reports that she has been noncompliant with her hypertension regimen. The patient does not smoke or drink alcohol. She does not use illicit drugs. Medications include methyldopa, folic acid, and a multivitamin. Her temperature is 37°C (98.6°F), pulse is 80/min, and blood pressure is 145/90 mm Hg. Physical examination shows no abnormalities. Laboratory studies, including serum glucose level, and thyroid-stimulating hormone concentration, are within normal limits. The patient is at increased risk of developing which of the following complications?",C,A,False,9749.6,"A) Placenta previa: The patient's history of hypertension and noncompliance with her regimen increases her risk for placenta previa, a condition where the placenta partially or completely covers the cervix, which can lead to bleeding and preterm labor."
"A 3-day-old female newborn is brought to the emergency department because of fever, poor feeding, and irritability for 6 hours. She was delivered at home at 39 weeks' gestation and delivery was uncomplicated. The mother had no prenatal care. Her temperature is 39.8°C (103.6°F), pulse is 172/min, respirations are 58/min, and blood pressure is 74/45 mm Hg. She appears lethargic. Physical examination shows expiratory grunting and nasal flaring. Serum studies show elevated levels of interleukin-6. Which of the following is the most likely effect of this laboratory finding?",D,C,False,8231.7,"C) Increased classical activation of macrophages: The elevated interleukin-6 level indicates a systemic inflammatory response, which is a hallmark of classical activation of macrophages in response to infection."
"A 7-year-old girl is brought to the physician by her parents for the evaluation of pubic hair development. She has a history of a fracture in each leg and one fracture in her right arm. Her performance at school is good. There is no family history of serious illness. She takes no medications. Vital signs are within normal limits. Genital examination shows coarse, dark hair along the labia. The breast glands are enlarged and the breast bud extends beyond the areolar diameter. There are several hyperpigmented macules with rough, serpiginous borders of different sizes on the lower and upper extremities. The remainder of the examination shows no abnormalities. Which of the following is the most likely diagnosis?",B,B,True,12609.6,"Based on the provided information, the most likely diagnosis is McCune-Albright syndrome. This condition is characterized by the triad of precocious puberty, café-au-lait spots, and polyostotic fibrous dysplasia. The presence of coarse, dark hair along the labia, enlarged breast glands, and hyperpigmented macules with rough, serpiginous borders are consistent with this diagnosis. Osteogenesis imper"
"Group of 100 medical students took an end of the year exam. The mean score on the exam was 70%, with a standard deviation of 25%. The professor states that a student's score must be within the 95% confidence interval of the mean to pass the exam. Which of the following is the minimum score a student can have to pass the exam?",A,A,True,11386.1,"A) 65%: The 95% confidence interval of a mean includes the mean plus or minus 1.96 standard deviations. For a mean of 70% and a standard deviation of 25%, the 95% confidence interval is approximately (51.2%, 88.8%). Therefore, a student's score must be above 51.2% to pass the exam, which is equivalent to"
"A 22-year-old man comes to the physician because of a 2-week history of cough and decreased urination. The cough was initially nonproductive, but in the last few days he has coughed up small amounts of blood-tinged sputum with clots. He has not had any fevers, chills, or weight loss. He has smoked one pack of cigarettes daily for 5 years. Pulse is 115/min and blood pressure is 125/66 mm Hg. Physical examination shows dried blood around the lips. Serum studies show a creatinine of 2.9 mg/dL. Results of a serum antineutrophil cytoplasm antibody test are negative. A biopsy specimen of the kidney is most likely to show which of the following light microscopy findings?",C,C,True,13855.0,"Based on the information provided, the most likely diagnosis is reactivated tuberculosis (C). The patient's history of a positive tuberculin skin test and previous treatment, as well as the presence of diffuse crackles on chest x-ray and pulmonary infiltrates, are consistent with this diagnosis. The laboratory findings of proteinuria, hematuria, and RBC casts in the urine are also common in tubular necros"
"A 3-month-old boy presents for routine health maintenance. The patient has coarse facial features and stiff joint movements with restricted passive and active range of motion. He also has problems following objects with his eyes and seems not to focus on anything. On physical examination, the corneas are clouded, and the patient fails to meet any 3-month developmental milestones. Genetic testing and histopathology are performed and reveal failure of a cellular structure to phosphorylate mannose residues on glycoproteins. An electron microscopy image of one of this patient’s cells is shown. Which of the following is the most likely diagnosis in this patient?",B,D,False,12195.1,"Based on the provided information, the most likely diagnosis is D) Tay-Sachs disease. The symptoms described, including coarse facial features, stiff joint movements, problems with eye following and focusing, and developmental delay, are consistent with this condition. Tay-Sachs disease is a lysosomal storage disorder caused by a deficiency of the enzyme hexosaminidase A, leading to the accumulation of GM2 gangliosides in the brain and"
"A 28-year-old woman at 30 weeks gestation is rushed to the emergency room with the sudden onset of vaginal bleeding accompanied by intense abdominopelvic pain and uterine contractions. The intensity and frequency of pain have increased in the past 2 hours. This is her 1st pregnancy and she was diagnosed with gestational diabetes several weeks ago. Her vital signs include a blood pressure of 124/68 mm Hg, a pulse of 77/min, a respiratory rate of 22/min, and a temperature of 37.0°C (98.6°F). The abdominal examination is positive for a firm and tender uterus. An immediate cardiotocographic evaluation reveals a fetal heart rate of 150/min with prolonged and repetitive decelerations and high-frequency and low-amplitude uterine contractions. Your attending physician warns you about delaying the vaginal physical examination until a quick sonographic evaluation is completed. Which of the following is the most likely diagnosis in this patient?",D,C,False,13352.2,"Based on the given symptoms and vital signs, the most likely diagnosis is placenta previa (C). The sudden onset of vaginal bleeding, intense abdominopelvic pain, and uterine contractions, along with a tender uterus on examination, are consistent with placenta previa. The presence of a fetal heart rate with prolonged and repetitive decelerations and high-frequency and low-amplitude contractions may indicate fetal distress due to"
"A 60-year-old man comes to the emergency department because of nausea, headache, and generalized fatigue for 2 days. He has not vomited. He was diagnosed with small cell lung cancer and liver metastases around 3 months ago and is currently receiving chemotherapy with cisplatin and etoposide. His last chemotherapy cycle ended one week ago. He has chronic obstructive lung disease and type 2 diabetes mellitus. Current medications include insulin and a salmeterol-fluticasone inhaler. He appears malnourished. He is oriented to time, place, and person. His temperature is 37.1°C (98.8°F), pulse is 87/min, respirations are 13/min, and blood pressure is 132/82 mm Hg. There is no edema. Examination shows decreased breath sounds over the left lung. Cardiac examination shows an S4. The abdomen is soft and nontender. Neurological examination shows no focal findings. Laboratory studies show:
Hemoglobin 11.6 g/dL
Leukocyte count 4,300/mm3
Platelet count 146,000/mm3
Serum
Na+ 125 mEq/L
Cl− 105 mEq/L
K+ 4.5 mEq/L
HCO3− 24 mEq/L
Glucose 225 mg/dL
Total bilirubin 1.1 mg/dL
Alkaline phosphatase 80 U/L
Aspartate aminotransferase (AST, GOT) 78 U/L
Alanine aminotransferase (ALT, GPT) 90 U/L
Further evaluation of this patient is likely to show which of the following laboratory findings?
Serum osmolality Urine osmolality Urinary sodium excretion
(A) 220 mOsm/kg H2O 130 mOsm/kg H2O 10 mEq/L
(B) 269 mOsm/kg H2O 269 mOsm/kg H2O 82 mEq/L
(C) 255 mOsm/kg H2O 45 mOsm/kg H2O 12 mEq/L
(D) 222 mOsm/kg H2O 490 mOsm/kg H2O 10 mEq/L
(E) 310 mOsm/kg H2O 420 mOsm/kg H2O 16 mEq/L""",A,B,False,17296.8,"Based on the patient's history of small cell lung cancer with liver metastases, current chemotherapy treatment, and decreased breath sounds on examination, this patient is likely to have dehydration due to chemotherapy-induced nausea and vomiting. The laboratory studies show an elevated serum sodium level (hypernatremia) and low urine osmolality, which is consistent with dehydration. Therefore, the answer is (B) ur"
A 66-year-old man weighing 50 kg (110 lb) is admitted to the hospital because of sepsis complicated by acute respiratory distress syndrome. The physician decides to initiate total parenteral nutrition and prescribes short-term hypocaloric intake of 20 kcal/kg/day with 20% of the total energy requirement provided by proteins and 30% provided by fats. The physician calculates that a total volume of 1100 mL/day should be infused during the parenteral nutrition therapy to maintain fluid balance. A colloid containing 10 g/dL of albumin and an emulsion with a fat concentration of 33 g/dL are used to prepare parenteral nutrition modules. Which of the following is the most appropriate module to meet the carbohydrate requirement in this patient over the next 24 hours?,D,B,False,13332.3,"Based on the given information, the patient requires 20% of his total energy requirement to come from carbohydrates. Since the patient's total energy requirement is 20 kcal/kg/day, the carbohydrate requirement is 0.2 * 20 = 4 kcal/kg/day or 14.3 g/kg/day (since 1 kcal = 4.184 J and 1 g"
"A healthy 47-year-old woman presents to the women’s center for a routine pap smear. She has a past medical history of hypothyroidism and rheumatoid arthritis. She is taking levothyroxine, methotrexate, and adalimumab. The vital signs are within normal limits during her visit today. Her physical examination is grossly normal. Which of the following is the most appropriate next step?",B,A,False,11702.9,"Based on the given information, there is no indication for a Pap smear in this case as the patient is presenting for a routine Pap smear and her last Pap smear was within normal limits one year ago. Therefore, the question is not directly related to the options provided. However, I will answer the question based on the options given:

C) Colposcopy - This is the most appropriate next step for this patient as she has a history of rheumatoid arth"
"A 51-year-old man presents complaining of decreased vibratory sense in his lower limbs. Physical exam reveals a widened pulse pressure and a decrescendo murmur occurring after the S2 heart sound. After further questioning, he also reports he experienced a maculopapular rash over his trunk, palms and soles many years ago that resolved on its own. In order to evaluate the suspected diagnosis, the physician FIRST tested for which of the following?",A,B,False,12625.3,"Based on the given symptoms and medical history, the patient's condition is most likely to be Systemic Lupus Erythematosus (SLE). To confirm the diagnosis, the physician would first test for antinuclear antibodies (ANA) and anti-double stranded DNA (dsDNA) antibodies, which are common findings in SLE. However, the options provided in the question are not directly related to the diagnosis of SLE, so"
An investigator is studying the immune response and the spleen in a mouse model infected with Escherichia coli. Which of the following anatomical sites in the spleen is important for the initial maturation of B cells that will ultimately target Escherichia coli?,C,B,False,11484.0,"The initial maturation of B cells that will ultimately target Escherichia coli occurs in the marginal zone of the spleen. However, the question asks for the site important for the ""initial"" maturation, which typically refers to the early stages of B cell development before they enter the germinal centers. In the spleen, this early B cell development takes place in the red pulp. Therefore, the answer is A) Red pulp. This is where B cells undergo"
"A 41-year-old construction worker presents to the office complaining of a progressively worsening breathlessness for the last 2 months. He has no other complaints. His medical history is significant for hypertension being treated with lisinopril-hydrochlorothiazide and gastroesophageal reflux disease being treated with pantoprazole. He has a 30-pack-year smoking history and drinks alcohol on the weekends. He works mainly with insulation and drywall placing. His temperature is 37.0°C (98.6°F), the blood pressure is 144/78 mm Hg, the pulse is 72/min, and the respirations are 10/min. Upon further questioning about his employment, the patient admits that he does not regularly use a mask or other protective devices at work. Which of the following malignancies is this patient most likely at risk for?
 ",B,A,False,8399.6,"A) Mesothelioma. The patient's occupation as a construction worker, lack of use of protective devices, and significant asbestos exposure from working with insulation put him at high risk for mesothelioma."
